22:01:11 ref=50505300 sys=[0.000000056 seconds slow of] freq=[7.765 ppm] residual=[+0.000 ppm] pps=[#* 5 +46ns[] nmea=[#? 7 +3095us[+3095us]]
22:01:16 ref=50505300 sys=[0.000000063 seconds slow of] freq=[7.760 ppm] residual=[-0.000 ppm] pps=[#* 3 -681ns[] nmea=[#? 5 +2656us[+2656us]]
22:01:21 ref=50505300 sys=[0.000000129 seconds fast of] freq=[7.765 ppm] residual=[+0.001 ppm] pps=[#* 4 +385ns[] nmea=[#? 11 +2656us[+2656us]]
22:01:26 ref=50505300 sys=[0.000000092 seconds fast of] freq=[7.770 ppm] residual=[+0.001 ppm] pps=[#* 6 +517ns[] nmea=[#? 7 +3495us[+3495us]]
22:01:31 ref=50505300 sys=[0.000000064 seconds fast of] freq=[7.775 ppm] residual=[+0.001 ppm] pps=[#* 5 +593ns[] nmea=[#? 4 +5688us[+5690us]]
22:01:37 ref=50505300 sys=[0.000000079 seconds fast of] freq=[7.863 ppm] residual=[+0.002 ppm] pps=[#* 3 +61ns[] nmea=[#? 9 +5689us[+5690us]]
22:01:42 ref=50505300 sys=[0.000000079 seconds slow of] freq=[7.853 ppm] residual=[-0.009 ppm] pps=[#* 3 -541ns[] nmea=[#? 7 +6752us[+6752us]]
22:01:47 ref=50505300 sys=[0.000000000 seconds fast of] freq=[7.840 ppm] residual=[-0.028 ppm] pps=[#* 4 -159ns[] nmea=[#? 12 +6752us[+6752us]]
22:01:52 ref=50505300 sys=[0.000000167 seconds slow of] freq=[7.785 ppm] residual=[-0.005 ppm] pps=[#* 2 +169ns[] nmea=[#? 9 +6779us[+6779us]]
22:01:57 ref=50505300 sys=[0.000000194 seconds fast of] freq=[7.797 ppm] residual=[+0.006 ppm] pps=[#* 4 +321ns[] nmea=[#? 6 +6405us[+6406us]]
22:02:02 ref=50505300 sys=[0.000000000 seconds slow of] freq=[7.838 ppm] residual=[+0.003 ppm] pps=[#* 4 +663ns[+1075ns]] nmea=[#? 11 +6405us[+6406us]]
22:02:08 ref=50505300 sys=[0.000000000 seconds slow of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#* 6 +195ns[+1128ns]] nmea=[#? 9 +5045us[+5046us]]
22:02:13 ref=50505300 sys=[0.000000000 seconds slow of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#* 11 +195ns[+1128ns]] nmea=[#? 14 +5045us[+5046us]]
22:02:18 ref=50505300 sys=[0.000000000 seconds slow of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#* 16 +195ns[+1128ns]] nmea=[#? 19 +5045us[+5046us]]
22:02:23 ref=50505300 sys=[0.000000000 seconds slow of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#* 21 +195ns[+1128ns]] nmea=[#? 24 +5045us[+5046us]]
22:02:28 ref=50505300 sys=[0.000000000 seconds slow of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#* 27 +195ns[+1128ns]] nmea=[#? 29 +5045us[+5046us]]
22:02:33 ref=50505300 sys=[0.000000000 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#* 32 +195ns[+1128ns]] nmea=[#? 35 +5045us[+5046us]]
22:02:38 ref=50505300 sys=[0.000000000 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 37 +195ns[+1128ns]] nmea=[#? 40 +5045us[+5046us]]
22:02:44 ref=50505300 sys=[0.000000000 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 42 +195ns[+1128ns]] nmea=[#? 45 +5045us[+5046us]]
22:02:49 ref=50505300 sys=[0.000000000 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 47 +195ns[+1128ns]] nmea=[#? 50 +5045us[+5046us]]
22:02:54 ref=50505300 sys=[0.000000000 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 53 +195ns[+1128ns]] nmea=[#? 55 +5045us[+5046us]]
22:02:59 ref=50505300 sys=[0.000000000 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 58 +195ns[+1128ns]] nmea=[#? 60 +5045us[+5046us]]
22:03:04 ref=50505300 sys=[0.000000000 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 63 +195ns[+1128ns]] nmea=[#? 66 +5045us[+5046us]]
22:03:10 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 68 +195ns[+1128ns]] nmea=[#? 71 +5045us[+5046us]]
22:03:15 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 73 +195ns[+1128ns]] nmea=[#? 76 +5045us[+5046us]]
22:03:20 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 78 +195ns[+1128ns]] nmea=[#? 81 +5045us[+5046us]]
22:03:25 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 84 +195ns[+1128ns]] nmea=[#? 86 +5045us[+5046us]]
22:03:30 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 89 +195ns[+1128ns]] nmea=[#? 91 +5045us[+5046us]]
22:03:35 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 94 +195ns[+1128ns]] nmea=[#? 97 +5045us[+5046us]]
22:03:40 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 99 +195ns[+1128ns]] nmea=[#? 102 +5045us[+5046us]]
22:03:46 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 104 +195ns[+1128ns]] nmea=[#? 107 +5045us[+5046us]]
22:03:51 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 109 +195ns[+1128ns]] nmea=[#? 112 +5045us[+5046us]]
22:03:56 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 114 +195ns[+1128ns]] nmea=[#? 117 +5045us[+5046us]]
22:04:01 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 120 +195ns[+1128ns]] nmea=[#? 122 +5045us[+5046us]]
22:04:06 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 125 +195ns[+1128ns]] nmea=[#? 128 +5045us[+5046us]]
22:04:11 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 130 +195ns[+1128ns]] nmea=[#? 133 +5045us[+5046us]]
22:04:17 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 135 +195ns[+1128ns]] nmea=[#? 138 +5045us[+5046us]]
22:04:22 ref=50505300 sys=[0.000000001 seconds fast of] freq=[7.872 ppm] residual=[+0.029 ppm] pps=[#? 140 +195ns[+1128ns]] nmea=[#? 143 +5045us[+5046us]]
